Invoice_ID,Date,Month,Year,Order_Channel,Product_Name,Product_Category,Unit_Price,Quantity_Sold,Total_Sales,Discount (%),Net_Revenue,Profit_Margin (%),Customer_ID,Customer_Type,Customer_Location,Stock_Availability,Delivery_Status,Delivery_Time (Days),Return_Status
519aa99f,2023-06-27,6,2023,Online,Fevicol FastGrip,Quick Adhesive,80,4,320,6.82,298.176,17.45,34e293,Wholesaler,Delhi,Out of Stock,Pending,,Not Returned
669b672f,2024-10-11,10,2024,Distributor,Fevicol SH,Adhesive,186,7,1302,3.47,1256.8206,19.05,db2648,Wholesaler,Ahmedabad,Available,Cancelled,,Not Returned
b97d4db7,2024-11-12,11,2024,Distributor,Fevicol MR,Adhesive,57,48,2736,5.16,2594.8224,14.85,9cad3b,Wholesaler,Hyderabad,Out of Stock,Pending,,Not Returned
f1be5561,2023-11-21,11,2023,Retail Store,Fevicol Marine,Industrial Glue,323,33,10659,6.78,9936.3198,19.47,457aee,Direct Consumer,Bangalore,Out of Stock,Pending,,Not Returned
bd36172f,2024-03-23,3,2024,Retail Store,Fevicol MR,Adhesive,71,10,710,0.15,708.935,14.01,21088f,Industrial Buyer,Chennai,Available,Delivered,2.0,Returned
85da8533,2023-05-31,5,2023,Online,Fevicol MR,Adhesive,98,12,1176,13.81,1013.5944,24.15,0a372e,Wholesaler,Kolkata,Out of Stock,Delivered,6.0,Returned
889cb2ff,2023-12-29,12,2023,Online,Fevicol Marine,Industrial Glue,187,25,4675,0.23,4664.2475,21.11,d3b73f,Retailer,Mumbai,Available,Cancelled,,Not Returned
0599fa54,2023-03-07,3,2023,Retail Store,Fevicol HeatX,Heat-Resistant,491,3,1473,1.09,1456.9443,11.32,087bb0,Direct Consumer,Hyderabad,Out of Stock,Delivered,10.0,Not Returned
4b8c4264,2024-09-23,9,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,73,39,2847,0.64,2828.7792,11.66,e0bc40,Direct Consumer,Delhi,Out of Stock,Delivered,8.0,Returned
bc35e244,2023-03-11,3,2023,Distributor,Fevicol HeatX,Heat-Resistant,311,2,622,6.22,583.3116,23.61,5833a6,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Not Returned
2e09ce83,2024-07-25,7,2024,Retail Store,Fevicol SH,Adhesive,172,19,3268,1.7,3212.444,10.2,f93410,Industrial Buyer,Kolkata,Out of Stock,Pending,,Not Returned
f27f2f9e,2023-08-25,8,2023,Retail Store,Fevicol HeatX,Heat-Resistant,348,41,14268,9.96,12846.9072,29.67,8afb90,Direct Consumer,Kolkata,Out of Stock,Pending,,Returned
2f18fe61,2024-07-01,7,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,117,15,1755,2.78,1706.211,25.8,9c8550,Retailer,Mumbai,Available,Pending,,Not Returned
ba19ebcc,2024-05-18,5,2024,Online,Fevicol Marine,Industrial Glue,310,28,8680,14.03,7462.196,21.85,f96b96,Direct Consumer,Delhi,Available,Cancelled,,Returned
b5633697,2024-07-21,7,2024,Distributor,Fevicol HeatX,Heat-Resistant,400,12,4800,5.14,4553.28,13.33,33b8cf,Wholesaler,Chennai,Available,Pending,,Not Returned
68ee50c8,2024-10-06,10,2024,Retail Store,Fevicol SH,Adhesive,169,42,7098,14.42,6074.4684,27.36,66aaab,Retailer,Kolkata,Out of Stock,Cancelled,,Not Returned
9dee0fad,2024-04-14,4,2024,Retail Store,Fevicol MR,Adhesive,60,41,2460,4.26,2355.204,28.82,24d04f,Direct Consumer,Delhi,Out of Stock,Delivered,5.0,Returned
b36eb5b0,2024-06-05,6,2024,Online,Fevicol SH,Adhesive,191,2,382,5.52,360.9136,18.19,a5544a,Wholesaler,Kolkata,Available,Cancelled,,Not Returned
b784d874,2024-06-03,6,2024,Online,Fevicol SH,Adhesive,90,12,1080,11.76,952.992,26.09,9861a6,Direct Consumer,Bangalore,Out of Stock,Delivered,2.0,Not Returned
0e02924d,2023-02-15,2,2023,Retail Store,Fevicol MR,Adhesive,62,32,1984,3.07,1923.0912,14.91,dd94a0,Wholesaler,Hyderabad,Available,Cancelled,,Returned
a6e336e7,2023-07-18,7,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,148,27,3996,14.67,3409.7868,14.03,e41116,Industrial Buyer,Bangalore,Available,Cancelled,,Returned
d003f278,2024-09-10,9,2024,Retail Store,Fevicol MR,Adhesive,85,39,3315,12.65,2895.6525,11.9,d8499b,Direct Consumer,Mumbai,Available,Delivered,1.0,Not Returned
a2b655fa,2024-07-20,7,2024,Online,Fevicol FastGrip,Quick Adhesive,92,21,1932,3.37,1866.8916,24.64,29e3dc,Retailer,Kolkata,Available,Delivered,2.0,Not Returned
7045c108,2023-02-23,2,2023,Retail Store,Fevicol SH,Adhesive,131,34,4454,2.95,4322.607,17.95,cffa32,Direct Consumer,Ahmedabad,Available,Delivered,4.0,Returned
60bdfcae,2024-08-27,8,2024,Online,Fevicol SH,Adhesive,192,15,2880,9.03,2619.936,15.63,1bc2f4,Wholesaler,Ahmedabad,Out of Stock,Delivered,5.0,Returned
335821b5,2023-12-27,12,2023,Distributor,Fevicol Marine,Industrial Glue,356,40,14240,6.83,13267.408,12.88,952993,Industrial Buyer,Chennai,Out of Stock,Pending,,Returned
69b05d18,2024-05-18,5,2024,Distributor,Fevicol HeatX,Heat-Resistant,209,36,7524,7.99,6922.8324,20.1,b31bb8,Industrial Buyer,Delhi,Available,Delivered,2.0,Returned
d5f50deb,2024-07-01,7,2024,Retail Store,Fevicol Marine,Industrial Glue,303,36,10908,2.49,10636.3908,17.06,535291,Retailer,Delhi,Out of Stock,Delivered,2.0,Returned
52273725,2025-01-02,1,2025,Retail Store,Fevicol FastGrip,Quick Adhesive,142,2,284,4.02,272.5832,24.61,e8ff5b,Industrial Buyer,Ahmedabad,Available,Pending,,Not Returned
d9eeb65e,2024-03-27,3,2024,Distributor,Fevicol MR,Adhesive,71,40,2840,9.24,2577.584,27.26,e07a1f,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,7.0,Not Returned
56300c4b,2024-10-13,10,2024,Online,Fevicol SH,Adhesive,193,12,2316,2.64,2254.8576,14.35,ac34e1,Industrial Buyer,Kolkata,Out of Stock,Cancelled,,Not Returned
d4e8f66c,2025-01-07,1,2025,Distributor,Fevicol SH,Adhesive,110,32,3520,11.79,3104.992,22.09,16dd05,Industrial Buyer,Chennai,Available,Delivered,9.0,Not Returned
364be053,2023-09-22,9,2023,Retail Store,Fevicol SH,Adhesive,93,11,1023,4.5,976.965,25.99,fbbdbd,Wholesaler,Chennai,Available,Delivered,6.0,Not Returned
0117e507,2024-12-18,12,2024,Online,Fevicol Marine,Industrial Glue,124,19,2356,2.89,2287.9116,13.16,6c76f6,Wholesaler,Bangalore,Out of Stock,Cancelled,,Returned
a4ed0ba8,2024-05-13,5,2024,Online,Fevicol MR,Adhesive,94,5,470,10.9,418.77,15.01,271c0c,Retailer,Mumbai,Out of Stock,Delivered,5.0,Returned
e7cd4486,2023-11-03,11,2023,Distributor,Fevicol FastGrip,Quick Adhesive,110,16,1760,3.52,1698.048,23.4,ea752b,Wholesaler,Bangalore,Available,Pending,,Returned
5c6775c0,2024-02-27,2,2024,Retail Store,Fevicol SH,Adhesive,192,34,6528,1.34,6440.5248,10.17,fc1b1d,Retailer,Mumbai,Available,Delivered,2.0,Returned
6a0981b9,2023-05-08,5,2023,Retail Store,Fevicol HeatX,Heat-Resistant,539,7,3773,5.54,3563.9758,26.63,03cb7a,Industrial Buyer,Chennai,Available,Cancelled,,Returned
d06ae198,2023-03-15,3,2023,Distributor,Fevicol MR,Adhesive,77,9,693,9.72,625.6404,29.29,3f29f5,Retailer,Ahmedabad,Out of Stock,Pending,,Returned
f2bed6d1,2024-11-26,11,2024,Distributor,Fevicol FastGrip,Quick Adhesive,108,33,3564,1.36,3515.5296,25.62,5011bd,Industrial Buyer,Bangalore,Available,Delivered,2.0,Not Returned
5999c325,2023-04-11,4,2023,Online,Fevicol FastGrip,Quick Adhesive,111,10,1110,0.94,1099.566,25.57,8a866d,Direct Consumer,Chennai,Available,Cancelled,,Not Returned
8c8fc5f5,2023-02-24,2,2023,Online,Fevicol SH,Adhesive,185,40,7400,11.25,6567.5,14.7,baca00,Retailer,Kolkata,Available,Delivered,4.0,Not Returned
d082c8f1,2025-01-31,1,2025,Online,Fevicol MR,Adhesive,76,37,2812,4.92,2673.6496,13.8,8bd45c,Industrial Buyer,Chennai,Out of Stock,Cancelled,,Not Returned
30bb0d89,2023-04-09,4,2023,Online,Fevicol Marine,Industrial Glue,310,22,6820,7.47,6310.546,17.71,a8f1ab,Direct Consumer,Bangalore,Available,Delivered,4.0,Not Returned
f40c03b4,2023-10-29,10,2023,Retail Store,Fevicol MR,Adhesive,65,23,1495,3.54,1442.077,12.74,d9510f,Direct Consumer,Kolkata,Out of Stock,Pending,,Returned
087497a3,2024-08-21,8,2024,Online,Fevicol Marine,Industrial Glue,440,1,440,13.92,378.752,23.48,9dbd96,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,4.0,Returned
c5748bee,2023-02-08,2,2023,Distributor,Fevicol FastGrip,Quick Adhesive,108,26,2808,14.4,2403.648,15.23,87b3cd,Wholesaler,Mumbai,Available,Pending,,Not Returned
b26fb37a,2023-02-17,2,2023,Distributor,Fevicol MR,Adhesive,87,23,2001,0.32,1994.5968,25.8,2c14de,Wholesaler,Chennai,Available,Pending,,Not Returned
ccf4f1f1,2024-06-30,6,2024,Retail Store,Fevicol Marine,Industrial Glue,298,33,9834,10.51,8800.4466,24.68,36ef64,Industrial Buyer,Hyderabad,Available,Pending,,Returned
46f0e99c,2024-06-19,6,2024,Online,Fevicol FastGrip,Quick Adhesive,115,48,5520,10.07,4964.136,15.05,68adb8,Wholesaler,Chennai,Available,Pending,,Returned
5845e1f4,2024-04-05,4,2024,Online,Fevicol Marine,Industrial Glue,257,27,6939,9.07,6309.6327,17.95,0f8e37,Retailer,Mumbai,Out of Stock,Cancelled,,Returned
b5d82037,2023-06-18,6,2023,Distributor,Fevicol FastGrip,Quick Adhesive,124,26,3224,12.78,2811.9728,11.07,fcae57,Industrial Buyer,Hyderabad,Available,Delivered,5.0,Returned
4540cd9d,2023-05-11,5,2023,Distributor,Fevicol HeatX,Heat-Resistant,454,49,22246,1.91,21821.1014,13.8,185ba9,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Not Returned
89f35204,2023-12-31,12,2023,Retail Store,Fevicol MR,Adhesive,50,33,1650,14.19,1415.865,19.06,9aeb85,Wholesaler,Hyderabad,Out of Stock,Delivered,4.0,Returned
05372a86,2023-09-23,9,2023,Online,Fevicol SH,Adhesive,125,44,5500,6.76,5128.2,22.75,6169b5,Wholesaler,Delhi,Out of Stock,Pending,,Not Returned
dfa5b28b,2024-04-21,4,2024,Distributor,Fevicol HeatX,Heat-Resistant,339,38,12882,2.61,12545.7798,10.07,a00166,Direct Consumer,Ahmedabad,Out of Stock,Delivered,8.0,Not Returned
0a8fa64d,2023-12-14,12,2023,Online,Fevicol Marine,Industrial Glue,217,14,3038,8.65,2775.2129999999997,25.94,ad4ab2,Industrial Buyer,Bangalore,Out of Stock,Pending,,Returned
bf4aa5bb,2023-06-09,6,2023,Retail Store,Fevicol SH,Adhesive,133,39,5187,7.06,4820.7978,27.05,4f9050,Direct Consumer,Delhi,Out of Stock,Pending,,Not Returned
4f05905b,2024-12-06,12,2024,Distributor,Fevicol FastGrip,Quick Adhesive,123,31,3813,9.1,3466.017,12.72,208b21,Retailer,Mumbai,Out of Stock,Cancelled,,Not Returned
cd0e654e,2024-10-29,10,2024,Online,Fevicol HeatX,Heat-Resistant,469,41,19229,13.78,16579.2438,21.99,aa4544,Industrial Buyer,Chennai,Available,Pending,,Not Returned
f6c8b582,2024-05-07,5,2024,Retail Store,Fevicol SH,Adhesive,168,30,5040,14.79,4294.584,29.15,8a7a88,Industrial Buyer,Kolkata,Out of Stock,Pending,,Not Returned
54fcbe3f,2023-06-20,6,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,103,34,3502,12.43,3066.7014,15.11,19895f,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,3.0,Returned
bc673c6a,2023-11-14,11,2023,Distributor,Fevicol Marine,Industrial Glue,487,42,20454,4.2,19594.932,17.29,ff35f3,Wholesaler,Bangalore,Out of Stock,Cancelled,,Not Returned
cd0d8fb0,2023-12-09,12,2023,Distributor,Fevicol SH,Adhesive,183,18,3294,13.18,2859.8508,16.12,91d641,Wholesaler,Hyderabad,Available,Pending,,Returned
20331ba0,2024-01-02,1,2024,Distributor,Fevicol HeatX,Heat-Resistant,158,30,4740,4.56,4523.856,20.95,e1f51d,Wholesaler,Ahmedabad,Available,Pending,,Not Returned
9d2dd125,2024-12-24,12,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,81,33,2673,3.54,2578.3758,21.53,15088e,Wholesaler,Ahmedabad,Out of Stock,Delivered,1.0,Returned
f09aa72c,2023-03-07,3,2023,Distributor,Fevicol MR,Adhesive,77,37,2849,2.93,2765.5243,16.68,ac5051,Retailer,Ahmedabad,Out of Stock,Delivered,5.0,Not Returned
c96839f2,2023-06-04,6,2023,Online,Fevicol HeatX,Heat-Resistant,459,8,3672,2.51,3579.8328,27.38,b321de,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Not Returned
47984e80,2024-07-25,7,2024,Retail Store,Fevicol Marine,Industrial Glue,369,43,15867,9.63,14339.0079,20.11,85ca22,Direct Consumer,Mumbai,Out of Stock,Delivered,2.0,Returned
15f38e91,2023-11-20,11,2023,Retail Store,Fevicol HeatX,Heat-Resistant,430,48,20640,0.13,20613.168,22.61,58bd02,Direct Consumer,Bangalore,Available,Delivered,8.0,Not Returned
61de07de,2024-05-29,5,2024,Retail Store,Fevicol HeatX,Heat-Resistant,284,38,10792,14.83,9191.5464,16.7,0a1efd,Retailer,Delhi,Out of Stock,Delivered,5.0,Not Returned
9460be10,2024-02-12,2,2024,Distributor,Fevicol HeatX,Heat-Resistant,273,36,9828,14.18,8434.3896,12.28,8e37bc,Retailer,Bangalore,Out of Stock,Pending,,Not Returned
8d2704a3,2023-09-22,9,2023,Retail Store,Fevicol MR,Adhesive,67,13,871,5.8,820.482,15.25,58bda7,Wholesaler,Hyderabad,Available,Pending,,Returned
c1404a7f,2023-12-19,12,2023,Distributor,Fevicol FastGrip,Quick Adhesive,87,41,3567,1.62,3509.2146,20.07,1da2c6,Wholesaler,Bangalore,Available,Cancelled,,Returned
2d0fc076,2024-12-23,12,2024,Distributor,Fevicol Marine,Industrial Glue,384,16,6144,1.02,6081.3312,21.17,78d9ac,Direct Consumer,Hyderabad,Out of Stock,Delivered,8.0,Returned
e3885c78,2024-06-07,6,2024,Online,Fevicol MR,Adhesive,51,1,51,7.76,47.0424,26.13,333271,Direct Consumer,Kolkata,Out of Stock,Cancelled,,Not Returned
bbe1f260,2023-11-12,11,2023,Retail Store,Fevicol MR,Adhesive,70,43,3010,7.4,2787.2599999999998,28.03,852bf4,Retailer,Chennai,Available,Pending,,Returned
59cd216f,2024-01-14,1,2024,Distributor,Fevicol Marine,Industrial Glue,138,2,276,0.17,275.5308,27.31,eb2e4b,Retailer,Kolkata,Out of Stock,Cancelled,,Not Returned
27569afd,2023-12-10,12,2023,Retail Store,Fevicol Marine,Industrial Glue,230,38,8740,8.46,8000.596,17.99,da9a0c,Retailer,Chennai,Available,Delivered,3.0,Not Returned
c50df780,2024-12-02,12,2024,Online,Fevicol MR,Adhesive,86,33,2838,0.26,2830.6212,19.26,274eb1,Wholesaler,Mumbai,Available,Pending,,Returned
b9424a0f,2024-06-28,6,2024,Retail Store,Fevicol HeatX,Heat-Resistant,245,17,4165,5.34,3942.589,14.99,cf9907,Direct Consumer,Delhi,Available,Cancelled,,Returned
d49b91ac,2024-01-25,1,2024,Retail Store,Fevicol MR,Adhesive,96,42,4032,14.0,3467.52,18.73,4bc971,Industrial Buyer,Kolkata,Out of Stock,Pending,,Not Returned
db3553f1,2023-07-05,7,2023,Retail Store,Fevicol MR,Adhesive,51,12,612,9.41,554.4108,29.84,83247f,Direct Consumer,Hyderabad,Out of Stock,Cancelled,,Returned
5a6d3c83,2024-08-09,8,2024,Retail Store,Fevicol SH,Adhesive,124,7,868,10.45,777.294,28.32,ccdace,Direct Consumer,Ahmedabad,Out of Stock,Delivered,9.0,Returned
731878d3,2024-05-06,5,2024,Distributor,Fevicol HeatX,Heat-Resistant,415,33,13695,11.07,12178.9635,22.59,4dc41a,Retailer,Mumbai,Available,Delivered,4.0,Returned
0922553a,2024-01-03,1,2024,Online,Fevicol Marine,Industrial Glue,398,6,2388,12.13,2098.3356,16.94,8c02db,Retailer,Kolkata,Out of Stock,Delivered,1.0,Not Returned
60e7c8a2,2024-08-09,8,2024,Distributor,Fevicol Marine,Industrial Glue,240,30,7200,9.11,6544.08,24.86,9d768e,Wholesaler,Delhi,Available,Pending,,Not Returned
8d4b2224,2023-11-22,11,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,110,15,1650,12.97,1435.995,29.54,9a06fe,Wholesaler,Hyderabad,Available,Pending,,Not Returned
7020c1c1,2023-05-29,5,2023,Online,Fevicol SH,Adhesive,197,49,9653,6.83,8993.7001,20.7,938741,Wholesaler,Delhi,Out of Stock,Pending,,Not Returned
eec6d443,2024-06-08,6,2024,Retail Store,Fevicol Marine,Industrial Glue,281,19,5339,3.43,5155.8723,23.39,c8166b,Retailer,Kolkata,Out of Stock,Cancelled,,Not Returned
18138218,2025-01-16,1,2025,Distributor,Fevicol Marine,Industrial Glue,428,29,12412,0.4,12362.352,16.97,643adb,Wholesaler,Chennai,Available,Pending,,Not Returned
a91df4ba,2023-04-01,4,2023,Online,Fevicol FastGrip,Quick Adhesive,70,16,1120,3.35,1082.48,22.76,9d2d4d,Direct Consumer,Bangalore,Available,Cancelled,,Not Returned
de2f1d02,2023-12-25,12,2023,Distributor,Fevicol MR,Adhesive,100,6,600,4.39,573.66,28.62,4b4d5a,Direct Consumer,Delhi,Available,Pending,,Not Returned
0ef2e051,2024-10-24,10,2024,Distributor,Fevicol HeatX,Heat-Resistant,425,50,21250,1.69,20890.875,12.75,7c79ae,Wholesaler,Bangalore,Available,Pending,,Returned
760fae28,2024-11-14,11,2024,Online,Fevicol HeatX,Heat-Resistant,470,22,10340,10.35,9269.81,23.77,881df5,Wholesaler,Hyderabad,Available,Delivered,5.0,Returned
f24b922f,2024-01-28,1,2024,Distributor,Fevicol FastGrip,Quick Adhesive,109,20,2180,6.39,2040.698,22.64,0340a8,Direct Consumer,Hyderabad,Available,Delivered,5.0,Returned
79a635f1,2024-05-19,5,2024,Retail Store,Fevicol SH,Adhesive,162,44,7128,3.33,6890.6376,12.26,b77343,Direct Consumer,Hyderabad,Out of Stock,Pending,,Not Returned
11707af9,2023-05-06,5,2023,Online,Fevicol FastGrip,Quick Adhesive,141,19,2679,14.91,2279.5611,28.62,d52932,Retailer,Bangalore,Available,Pending,,Returned
fecb0969,2024-07-02,7,2024,Retail Store,Fevicol HeatX,Heat-Resistant,346,17,5882,5.71,5546.1378,29.31,23c1cc,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,3.0,Returned
8bd43824,2024-02-26,2,2024,Online,Fevicol HeatX,Heat-Resistant,169,34,5746,7.0,5343.78,29.16,80b44e,Wholesaler,Ahmedabad,Out of Stock,Delivered,9.0,Not Returned
ae9c5c05,2023-11-27,11,2023,Distributor,Fevicol MR,Adhesive,95,30,2850,14.94,2424.21,21.49,9fbe90,Wholesaler,Chennai,Available,Delivered,3.0,Not Returned
6d380242,2024-03-19,3,2024,Online,Fevicol HeatX,Heat-Resistant,561,34,19074,10.5,17071.23,17.84,0aa326,Wholesaler,Bangalore,Out of Stock,Pending,,Not Returned
cf8518cd,2024-12-12,12,2024,Online,Fevicol MR,Adhesive,94,11,1034,13.22,897.3052,25.05,4a16fc,Wholesaler,Ahmedabad,Out of Stock,Pending,,Returned
9ba7c5c8,2024-01-04,1,2024,Distributor,Fevicol SH,Adhesive,180,5,900,7.89,828.99,29.81,f3e410,Direct Consumer,Mumbai,Available,Pending,,Not Returned
2736f1dc,2025-01-31,1,2025,Retail Store,Fevicol MR,Adhesive,59,5,295,1.78,289.749,12.37,215ec0,Retailer,Ahmedabad,Out of Stock,Cancelled,,Returned
c2669232,2024-01-09,1,2024,Retail Store,Fevicol HeatX,Heat-Resistant,438,35,15330,11.08,13631.436,12.06,1eeb92,Industrial Buyer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
04f2a423,2023-05-01,5,2023,Retail Store,Fevicol HeatX,Heat-Resistant,316,16,5056,13.65,4365.856,11.78,533c7d,Wholesaler,Chennai,Out of Stock,Cancelled,,Returned
121f4d17,2024-08-13,8,2024,Online,Fevicol FastGrip,Quick Adhesive,76,37,2812,8.91,2561.4508,26.27,971bc7,Direct Consumer,Ahmedabad,Available,Delivered,3.0,Not Returned
821776f4,2023-11-08,11,2023,Online,Fevicol HeatX,Heat-Resistant,378,22,8316,2.04,8146.3536,19.72,e6e18b,Industrial Buyer,Ahmedabad,Out of Stock,Pending,,Not Returned
70f97d3d,2024-06-25,6,2024,Distributor,Fevicol Marine,Industrial Glue,382,26,9932,9.85,8953.698,28.39,34d917,Industrial Buyer,Kolkata,Available,Delivered,2.0,Returned
72527791,2024-12-23,12,2024,Retail Store,Fevicol Marine,Industrial Glue,335,13,4355,3.38,4207.801,16.36,5b4a51,Industrial Buyer,Kolkata,Available,Delivered,1.0,Returned
2c72068c,2024-04-18,4,2024,Distributor,Fevicol HeatX,Heat-Resistant,407,9,3663,3.09,3549.8133,15.14,f5c25d,Wholesaler,Mumbai,Available,Cancelled,,Not Returned
1b016eac,2023-04-06,4,2023,Online,Fevicol MR,Adhesive,80,7,560,5.19,530.936,24.12,46f00e,Direct Consumer,Delhi,Out of Stock,Delivered,8.0,Returned
fac88c38,2023-11-15,11,2023,Retail Store,Fevicol SH,Adhesive,141,1,141,3.1,136.629,20.77,b5e06f,Direct Consumer,Kolkata,Available,Cancelled,,Not Returned
11799811,2024-03-04,3,2024,Retail Store,Fevicol SH,Adhesive,110,7,770,12.47,673.981,14.1,e0ea30,Retailer,Kolkata,Available,Delivered,6.0,Not Returned
868a7750,2024-11-06,11,2024,Distributor,Fevicol MR,Adhesive,91,2,182,5.73,171.5714,22.72,d78760,Direct Consumer,Kolkata,Available,Pending,,Returned
7b33d773,2023-12-24,12,2023,Retail Store,Fevicol MR,Adhesive,96,14,1344,12.02,1182.4512,23.9,635622,Retailer,Kolkata,Available,Delivered,7.0,Not Returned
5b2045cf,2023-08-10,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,307,27,8289,0.52,8245.8972,13.31,e50f05,Retailer,Kolkata,Available,Delivered,6.0,Not Returned
af99d297,2023-10-12,10,2023,Retail Store,Fevicol SH,Adhesive,153,32,4896,11.13,4351.0752,29.42,9bd5e0,Industrial Buyer,Delhi,Out of Stock,Pending,,Returned
e03a8a7f,2023-05-05,5,2023,Retail Store,Fevicol SH,Adhesive,89,4,356,9.11,323.5684,22.04,937c50,Wholesaler,Hyderabad,Available,Delivered,6.0,Returned
79cdeb3b,2024-04-05,4,2024,Retail Store,Fevicol HeatX,Heat-Resistant,402,27,10854,10.27,9739.2942,14.14,7ffbc8,Industrial Buyer,Hyderabad,Out of Stock,Cancelled,,Returned
23711ae0,2024-02-15,2,2024,Distributor,Fevicol SH,Adhesive,102,22,2244,9.0,2042.04,17.16,9444d5,Direct Consumer,Mumbai,Available,Delivered,6.0,Not Returned
b972123b,2024-01-03,1,2024,Online,Fevicol Marine,Industrial Glue,405,33,13365,9.72,12065.922,14.93,ce72d8,Retailer,Hyderabad,Available,Pending,,Not Returned
2c2edb4e,2024-06-17,6,2024,Online,Fevicol FastGrip,Quick Adhesive,80,24,1920,9.7,1733.76,22.83,96155b,Direct Consumer,Kolkata,Available,Pending,,Not Returned
1df692f8,2024-07-06,7,2024,Online,Fevicol FastGrip,Quick Adhesive,71,33,2343,14.89,1994.1273,17.04,50da3e,Direct Consumer,Bangalore,Available,Cancelled,,Returned
4fdb6045,2024-03-31,3,2024,Distributor,Fevicol FastGrip,Quick Adhesive,108,47,5076,3.4,4903.416,24.42,fb2b19,Direct Consumer,Mumbai,Out of Stock,Pending,,Not Returned
b4828b15,2024-04-03,4,2024,Retail Store,Fevicol SH,Adhesive,200,13,2600,13.34,2253.16,17.42,61e24c,Retailer,Bangalore,Available,Cancelled,,Returned
47d32d59,2023-10-30,10,2023,Retail Store,Fevicol MR,Adhesive,69,38,2622,0.73,2602.8594,20.88,de5dd4,Retailer,Kolkata,Available,Delivered,7.0,Not Returned
779e4b11,2024-12-26,12,2024,Online,Fevicol SH,Adhesive,146,12,1752,6.67,1635.1416,23.4,eb28a3,Industrial Buyer,Kolkata,Available,Pending,,Returned
0e688063,2023-06-25,6,2023,Online,Fevicol Marine,Industrial Glue,316,29,9164,5.77,8635.2372,13.61,d4c426,Direct Consumer,Chennai,Available,Cancelled,,Returned
f6eca2d4,2023-05-25,5,2023,Online,Fevicol HeatX,Heat-Resistant,356,8,2848,12.21,2500.2592,18.17,960fc7,Wholesaler,Bangalore,Out of Stock,Delivered,1.0,Returned
0e67bc0f,2023-11-13,11,2023,Distributor,Fevicol FastGrip,Quick Adhesive,71,29,2059,0.57,2047.2637,20.88,ccbcd1,Industrial Buyer,Delhi,Out of Stock,Delivered,4.0,Returned
8f091089,2023-10-18,10,2023,Online,Fevicol MR,Adhesive,59,9,531,13.42,459.7398,28.51,fd9bb2,Direct Consumer,Mumbai,Out of Stock,Delivered,7.0,Returned
be18dd68,2023-03-05,3,2023,Retail Store,Fevicol HeatX,Heat-Resistant,513,6,3078,8.78,2807.7516,20.51,1e9389,Retailer,Ahmedabad,Available,Pending,,Not Returned
2d7f3bd6,2023-09-16,9,2023,Distributor,Fevicol FastGrip,Quick Adhesive,128,29,3712,4.02,3562.7776,28.43,3319ad,Industrial Buyer,Bangalore,Out of Stock,Pending,,Returned
18ee4ce3,2024-03-04,3,2024,Retail Store,Fevicol SH,Adhesive,175,35,6125,8.75,5589.0625,26.33,49f369,Wholesaler,Kolkata,Available,Pending,,Not Returned
b7b78e14,2024-02-13,2,2024,Online,Fevicol SH,Adhesive,198,32,6336,7.89,5836.0896,16.47,82a82c,Direct Consumer,Hyderabad,Out of Stock,Delivered,6.0,Not Returned
21940a92,2023-12-23,12,2023,Distributor,Fevicol MR,Adhesive,58,35,2030,7.45,1878.765,26.25,a5a34b,Retailer,Mumbai,Available,Delivered,4.0,Not Returned
